images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://img.informatique.nl/110/115619.jpg', 'path': 'full/1373d3968e1509fba8c0b79b0884e16c7f882d94.jpg', 'checksum': 'effba7f582224c4ebad22077ec3e4a9e'}]",Intel Core i7-3820,http://www.informatique.nl/115619/intel-core-i7-3820.html,Informatique,"€ 281,00",http://img.informatique.nl/110/115619.jpg,"Core i7 ,2 e generatie,S2011 ,Hyperthreading,Intel Turbo Boost"
"[{'url': 'http://img.informatique.nl/110/115636.jpg', 'path': 'full/9a5d718be09f09c53b14eb287d008ebc10734c20.jpg', 'checksum': '17106282ad0a0e4f269c59643a5d83b6'}]","Intel Core i7-4960X, 3.6GHz, 15MB, S2011",http://www.informatique.nl/115636/intel-core-i7-4960x-3-6ghz-15mb-s2011.html,Informatique,"€ 899,00",http://img.informatique.nl/110/115636.jpg,"Core i7 ,3 e generatie,S2011 ,Hyperthreading,Intel Turbo Boost"
"[{'url': 'http://img.informatique.nl/110/468809.jpg', 'path': 'full/b191b838253bdabbd4ee308badff70fcb9c3faf1.jpg', 'checksum': 'd399de343e1a67135bd50f3d75e85dd4'}]","Intel Core i5-4670K, 3.40GHz, 6MB, S1150",http://www.informatique.nl/468809/intel-core-i5-4670k-3-40ghz-6mb-s1150.html,Informatique,"€ 218,00",http://img.informatique.nl/110/468809.jpg,"Core i5 ,4 e generatie,S1150 ,Intel Turbo Boost,Unlocked Multiplier"
"[{'url': 'http://img.informatique.nl/110/543557.jpg', 'path': 'full/711d4e64c3747d1d8306ceafb36bfaebe21d585f.jpg', 'checksum': 'a83b2b565b13521ef1c4a46df8573cde'}]","Intel Core i3-4160, 3,6GHz, 3MB, S1150",http://www.informatique.nl/543557/intel-core-i3-4160-3-6ghz-3mb-s1150.html,Informatique,"€ 115,00",http://img.informatique.nl/110/543557.jpg,
"[{'url': 'http://img.informatique.nl/110/468812.jpg', 'path': 'full/ace48d237a39445f651f13db70a42b321627c52f.jpg', 'checksum': 'd399de343e1a67135bd50f3d75e85dd4'}]","Intel Core i5-4570S, 2.90GHz, 6MB, S115",http://www.informatique.nl/468812/intel-core-i5-4570s-2-90ghz-6mb-s115.html,Informatique,"€ 182,00",http://img.informatique.nl/110/468812.jpg,
"[{'url': 'http://img.informatique.nl/110/155561.jpg', 'path': 'full/f4aa0c1f8870022182b41ea7bc029d6a1396dd63.jpg', 'checksum': 'effba7f582224c4ebad22077ec3e4a9e'}]",Intel Core i7-3770,http://www.informatique.nl/155561/intel-core-i7-3770.html,Informatique,"€ 281,00",http://img.informatique.nl/110/155561.jpg,"Core i7 ,3 e generatie,S1155 ,Hyperthreading,Intel Turbo Boost"
"[{'url': 'http://img.informatique.nl/110/539939.jpg', 'path': 'full/c9ef3e9ddad5a783146734064ebee6702bf937e9.jpg', 'checksum': 'a83b2b565b13521ef1c4a46df8573cde'}]","Intel Core i3-4350, 3.6Ghz, 4MB, S1150",http://www.informatique.nl/539939/intel-core-i3-4350-3-6ghz-4mb-s1150.html,Informatique,"€ 145,00",http://img.informatique.nl/110/539939.jpg,"Core i3 , 4e generatie refresh , S1150 , 3.6Ghz , 2 Cores , HD Graphics 4600"
"[{'url': 'http://img.informatique.nl/110/115634.jpg', 'path': 'full/1770c68e5a44b0f12c16595f8c0c4fa02ee98c70.jpg', 'checksum': 'effba7f582224c4ebad22077ec3e4a9e'}]","Intel Core i7-4820K, 3.7GHz, 10MB, S2011",http://www.informatique.nl/115634/intel-core-i7-4820k-3-7ghz-10mb-s2011.html,Informatique,"€ 305,00",http://img.informatique.nl/110/115634.jpg,"Core i7 ,3 e generatie,S2011 ,Hyperthreading,Intel Turbo Boost"
"[{'url': 'http://img.informatique.nl/110/534923.jpg', 'path': 'full/4bf74132bb9e1c23ecf34bf1d41d66b5c3c3306a.jpg', 'checksum': 'c94e34e02dbd2cf6b3e45b48d48155be'}]",Intel Core i3-3250,http://www.informatique.nl/534923/intel-core-i3-3250.html,Informatique,"€ 112,00",http://img.informatique.nl/110/534923.jpg,"Core i3 ,3 e generatie,S1155 ,Hyperthreading,55 Watt"
"[{'url': 'http://img.informatique.nl/110/539904.jpg', 'path': 'full/bf974d3117804726eff3db79ebb74129d6c624f6.jpg', 'checksum': '0c297d0e5b43a08a05965dcf64a0e7ee'}]","Intel Pentium G2030, 3,00GHz, 3MB, S1155",http://www.informatique.nl/539904/intel-pentium-g2030-3-00ghz-3mb-s1155.html,Informatique,"€ 52,00",http://img.informatique.nl/110/539904.jpg,
"[{'url': 'http://img.informatique.nl/110/539937.jpg', 'path': 'full/3a9cf8cf5a846c606e71dfa4a9c94442f89a638a.jpg', 'checksum': '0c297d0e5b43a08a05965dcf64a0e7ee'}]","Intel Pentium G3450, 3.4Ghz, 3MB, S1150",http://www.informatique.nl/539937/intel-pentium-g3450-3-4ghz-3mb-s1150.html,Informatique,"€ 75,00",http://img.informatique.nl/110/539937.jpg,"Pentium , 4e generatie refresh , S1150 , 3.4Ghz , 2 Cores , HD Graphics"
"[{'url': 'http://img.informatique.nl/110/541634.jpg', 'path': 'full/398cc88e5822a8233cfe3c6f3100acf0364e1185.jpg', 'checksum': '7f58f55d69318045ac17299c80b7d593'}]","Intel Core i5-4690S, 3,2Ghz, 6MB, S1150",http://www.informatique.nl/541634/intel-core-i5-4690s-3-2ghz-6mb-s1150.html,Informatique,"€ 209,00",http://img.informatique.nl/110/541634.jpg,
"[{'url': 'http://img.informatique.nl/110/541633.jpg', 'path': 'full/5e3a07e7b43e5705e8e68c0ea072007e55ab3bae.jpg', 'checksum': '7f58f55d69318045ac17299c80b7d593'}]","Intel Core i5-4590S, 3Ghz, 6MB, S1150",http://www.informatique.nl/541633/intel-core-i5-4590s-3ghz-6mb-s1150.html,Informatique,"€ 189,00",http://img.informatique.nl/110/541633.jpg,
"[{'url': 'http://img.informatique.nl/110/115633.jpg', 'path': 'full/edc3a16af06bd7abdfb5fc907ec1c6531f3c1abb.jpg', 'checksum': '0c297d0e5b43a08a05965dcf64a0e7ee'}]","Intel Pentium G2020, 2.9GHz, 3MB, HD1000",http://www.informatique.nl/115633/intel-pentium-g2020-2-9ghz-3mb-hd1000.html,Informatique,"€ 53,00",http://img.informatique.nl/110/115633.jpg,"Pentium ,3 e generatie,S1155 ,55 Watt,Integrated Graphics"
"[{'url': 'http://img.informatique.nl/110/468822.jpg', 'path': 'full/280076428ba4d9d51631effbc6711724ba09a42f.jpg', 'checksum': '718eb2daa53bbc0da5e21b1768bca83c'}]","Intel Core i7-4771, 3.5GHz, 8MB, S1150",http://www.informatique.nl/468822/intel-core-i7-4771-3-5ghz-8mb-s1150.html,Informatique,"€ 280,00",http://img.informatique.nl/110/468822.jpg,
"[{'url': 'http://img.informatique.nl/110/115589.jpg', 'path': 'full/58d49de2db5c63a9b6893ba44ffa8135473f0991.jpg', 'checksum': '7f58f55d69318045ac17299c80b7d593'}]",Intel Core i5-3550,http://www.informatique.nl/115589/intel-core-i5-3550.html,Informatique,"€ 215,00",http://img.informatique.nl/110/115589.jpg,"Core i5 ,3 e generatie,S1155 ,Intel Turbo Boost,77 Watt"
"[{'url': 'http://img.informatique.nl/110/115630.jpg', 'path': 'full/afa7f384e0e3bbd74caa0d257bbb46590b29ad4f.jpg', 'checksum': '14c2516ce8c041e9eb3b24aeac863047'}]",Intel Core i3-3220T,http://www.informatique.nl/115630/intel-core-i3-3220t.html,Informatique,"€ 127,00",http://img.informatique.nl/110/115630.jpg,"Core i3 ,3 e generatie,S1155 ,Hyperthreading,35 Watt"
"[{'url': 'http://img.informatique.nl/110/115631.jpg', 'path': 'full/50315315d55e87af7dc58cb741407ed9f11e28a5.jpg', 'checksum': 'cd21dca8fb5b39320f273214515ad41d'}]","Intel Core i7-3970X, 3.50GHz, 15MB, S201",http://www.informatique.nl/115631/intel-core-i7-3970x-3-50ghz-15mb-s201.html,Informatique,"€ 984,00",http://img.informatique.nl/110/115631.jpg,"Core i7 ,2 e generatie,S2011 ,Hyperthreading,Intel Turbo Boost"
"[{'url': 'http://img.informatique.nl/110/155562.jpg', 'path': 'full/86310106df56eddf4c6b85d98166d779b5c6a4bf.jpg', 'checksum': '7f58f55d69318045ac17299c80b7d593'}]",Intel Core i5-3570K,http://www.informatique.nl/155562/intel-core-i5-3570k.html,Informatique,"€ 225,00",http://img.informatique.nl/110/155562.jpg,"Core i5 ,3 e generatie,S1155 ,Intel Turbo Boost,Unlocked Multiplier"
"[{'url': 'http://img.informatique.nl/110/155659.jpg', 'path': 'full/d00d21efbc6d045eda05ac9a98adeb0929f7ed5a.jpg', 'checksum': '7f58f55d69318045ac17299c80b7d593'}]","Intel Core i5-3470, 3.20GHz, 6MB, HD2500",http://www.informatique.nl/155659/intel-core-i5-3470-3-20ghz-6mb-hd2500.html,Informatique,"€ 189,00",http://img.informatique.nl/110/155659.jpg,"Core i5 ,3 e generatie,S1155 ,Intel Turbo Boost,77 Watt"
"[{'url': 'http://img.informatique.nl/110/468813.jpg', 'path': 'full/615326b056eb8a36415d9b9b032d9bcdc486fbb0.jpg', 'checksum': 'effba7f582224c4ebad22077ec3e4a9e'}]","Intel Core i7-4770S, 3.10GHz, 8MB, S1150",http://www.informatique.nl/468813/intel-core-i7-4770s-3-10ghz-8mb-s1150.html,Informatique,"€ 275,00",http://img.informatique.nl/110/468813.jpg,
"[{'url': 'http://img.informatique.nl/110/468820.jpg', 'path': 'full/ec066c17e647ecdcb6a1f7c36d9f3768c1f96ac4.jpg', 'checksum': 'a83b2b565b13521ef1c4a46df8573cde'}]","Intel Core i3-4340, 3.60GHz, 4MB, S1150",http://www.informatique.nl/468820/intel-core-i3-4340-3-60ghz-4mb-s1150.html,Informatique,"€ 139,00",http://img.informatique.nl/110/468820.jpg,"Core i3 ,4 e generatie,S1150 ,54 Watt,Integrated Graphics"
"[{'url': 'http://img.informatique.nl/110/468826.jpg', 'path': 'full/b18e2936afbcbcc7c9c291001c125dd3237800b2.jpg', 'checksum': '0c297d0e5b43a08a05965dcf64a0e7ee'}]","Intel Pentium G3430, 3.30GHz, 3MB, S1150",http://www.informatique.nl/468826/intel-pentium-g3430-3-30ghz-3mb-s1150.html,Informatique,"€ 94,00",http://img.informatique.nl/110/468826.jpg,
"[{'url': 'http://img.informatique.nl/110/468827.jpg', 'path': 'full/ce6d9cf14ad25dc27c1e4c375f51a24e8152373c.jpg', 'checksum': 'a83b2b565b13521ef1c4a46df8573cde'}]","Intel Core i3-4130T, 2.9GHz, 3MB, S1150",http://www.informatique.nl/468827/intel-core-i3-4130t-2-9ghz-3mb-s1150.html,Informatique,"€ 124,00",http://img.informatique.nl/110/468827.jpg,
"[{'url': 'http://img.informatique.nl/110/468828.jpg', 'path': 'full/3baa687d568c7c66a164bd2089db51f7660036ad.jpg', 'checksum': '045bd6c9297f12bad4b3b810d9939553'}]","Intel Core i5-3340, 3.10 GHz, 6MB, S1155",http://www.informatique.nl/468828/intel-core-i5-3340-3-10-ghz-6mb-s1155.html,Informatique,"€ 167,00",http://img.informatique.nl/110/468828.jpg,
"[{'url': 'http://img.informatique.nl/110/527406.jpg', 'path': 'full/f618bcc5e3ffae5c4bf636ac77c2e6e78d88b8d1.jpg', 'checksum': 'effba7f582224c4ebad22077ec3e4a9e'}]",Intel Core i7-3770S,http://www.informatique.nl/527406/intel-core-i7-3770s.html,Informatique,"€ 311,00",http://img.informatique.nl/110/527406.jpg,"Core i7 ,3 e generatie,S1155 ,Hyperthreading,Intel Turbo Boost"
"[{'url': 'http://img.informatique.nl/110/528593.jpg', 'path': 'full/a2283c4356b3b3fbfd38fc540984dfaf1b8332d3.jpg', 'checksum': '7f58f55d69318045ac17299c80b7d593'}]",Intel Core i5-3570,http://www.informatique.nl/528593/intel-core-i5-3570.html,Informatique,"€ 205,00",http://img.informatique.nl/110/528593.jpg,"Core i5 ,3 e generatie,S1155 ,Intel Turbo Boost,77 Watt"
"[{'url': 'http://img.informatique.nl/110/531541.jpg', 'path': 'full/52edfd2d2cce003d0781ee3345d21035c3dcc8c3.jpg', 'checksum': '762b81c99e7d383c955539d41b954831'}]","Intel Pentium G2120, 3.1GHz, 3MB, HD2500",http://www.informatique.nl/531541/intel-pentium-g2120-3-1ghz-3mb-hd2500.html,Informatique,"€ 76,00",http://img.informatique.nl/110/531541.jpg,
"[{'url': 'http://img.informatique.nl/110/529927.jpg', 'path': 'full/4e0edb92b27e86cbf0b584b42bd4a628a33d0e09.jpg', 'checksum': '90ab5e5893fa45aef4c33cfbc22f18f3'}]","AMD FX-6300, 3.50GHz, 8MB, AM3+",http://www.informatique.nl/529927/amd-fx-6300-3-50ghz-8mb-am3.html,Informatique,"€ 95,00",http://img.informatique.nl/110/529927.jpg,"FX-Serie ,AM3+ ,AMD Turbo CORE,95 Watt,Inclusief koeler"
"[{'url': 'http://img.informatique.nl/110/533678.jpg', 'path': 'full/d010bf5dfc2b3a36fbbe76893bafbcb8b56af537.jpg', 'checksum': 'f2b9b8767ecd3a0a63cee9484912a3ec'}]",Intel Celeron G1610,http://www.informatique.nl/533678/intel-celeron-g1610.html,Informatique,"€ 32,00",http://img.informatique.nl/110/533678.jpg,"Celeron ,S1155 ,55 Watt,Integrated Graphics,Inclusief koeler"
"[{'url': 'http://img.informatique.nl/110/534837.jpg', 'path': 'full/ab0336175011b65fc2341d77c82c21d51ab2eea9.jpg', 'checksum': '14c2516ce8c041e9eb3b24aeac863047'}]",Intel Core i3-3245,http://www.informatique.nl/534837/intel-core-i3-3245.html,Informatique,"€ 146,00",http://img.informatique.nl/110/534837.jpg,"Core i3 ,3 e generatie,S1155 ,Hyperthreading,55 Watt"
"[{'url': 'http://img.informatique.nl/110/539903.jpg', 'path': 'full/4ac72e06dcbc250a9cd9ec806a51597ad8458936.jpg', 'checksum': 'f2b9b8767ecd3a0a63cee9484912a3ec'}]","Intel Celeron G1630, 2,80GHz, 2MB, S1155",http://www.informatique.nl/539903/intel-celeron-g1630-2-80ghz-2mb-s1155.html,Informatique,"€ 42,00",http://img.informatique.nl/110/539903.jpg,
"[{'url': 'http://img.informatique.nl/110/539908.jpg', 'path': 'full/619d0ae1509da77aa4946efc91008fba8b2ca477.jpg', 'checksum': 'f2b9b8767ecd3a0a63cee9484912a3ec'}]","Intel Celeron G1820, 2.7GHZ, 2MB, S1150",http://www.informatique.nl/539908/intel-celeron-g1820-2-7ghz-2mb-s1150.html,Informatique,"€ 34,00",http://img.informatique.nl/110/539908.jpg,
"[{'url': 'http://img.informatique.nl/110/539909.jpg', 'path': 'full/9f6f10b3ed9885628f9e5f903012f62dfeeee0f8.jpg', 'checksum': 'f2b9b8767ecd3a0a63cee9484912a3ec'}]","Intel Celeron G1830, 2.8GHZ, 2MB, S1150",http://www.informatique.nl/539909/intel-celeron-g1830-2-8ghz-2mb-s1150.html,Informatique,"€ 52,00",http://img.informatique.nl/110/539909.jpg,
"[{'url': 'http://img.informatique.nl/110/539919.jpg', 'path': 'full/5a8ca58453c3225bf04cdbfa968fd5b7b4eb457c.jpg', 'checksum': '7f58f55d69318045ac17299c80b7d593'}]","Intel Core i5-4440S, 3.3Ghz, 6MB, S1150",http://www.informatique.nl/539919/intel-core-i5-4440s-3-3ghz-6mb-s1150.html,Informatique,"€ 180,00",http://img.informatique.nl/110/539919.jpg,
"[{'url': 'http://img.informatique.nl/110/539936.jpg', 'path': 'full/afe88f2549c7bf38adde4c9a75a7ffc2696a6ef9.jpg', 'checksum': '0c297d0e5b43a08a05965dcf64a0e7ee'}]","Intel Pentium G3440, 3.3Ghz, 3MB, S1150",http://www.informatique.nl/539936/intel-pentium-g3440-3-3ghz-3mb-s1150.html,Informatique,"€ 65,00",http://img.informatique.nl/110/539936.jpg,"Pentium , 4e generatie refresh , S1150 , 3.3Ghz , 2 Cores , HD Graphics"
"[{'url': 'http://img.informatique.nl/110/539940.jpg', 'path': 'full/68270da923cf8fc2b62be6fcb793af9b44872813.jpg', 'checksum': 'a83b2b565b13521ef1c4a46df8573cde'}]","Intel Core i3-4360, 3.7Ghz, 4MB, S1150",http://www.informatique.nl/539940/intel-core-i3-4360-3-7ghz-4mb-s1150.html,Informatique,"€ 139,00",http://img.informatique.nl/110/539940.jpg,"Core i3 , 4e generatie refresh , S1150 , 3.7Ghz , 2 Cores , HD Graphics 4600"
"[{'url': 'http://img.informatique.nl/110/542910.jpg', 'path': 'full/3ab300447cb55863f45088d60d4384f33f5db9a9.jpg', 'checksum': '762b81c99e7d383c955539d41b954831'}]",Intel Pentium G3460,http://www.informatique.nl/542910/intel-pentium-g3460.html,Informatique,"€ 94,00",http://img.informatique.nl/110/542910.jpg,
"[{'url': 'http://img.informatique.nl/110/542911.jpg', 'path': 'full/7a683604af4aa94501e1638b01f94253c4bcdc05.jpg', 'checksum': '762b81c99e7d383c955539d41b954831'}]",Intel Pentium G3250,http://www.informatique.nl/542911/intel-pentium-g3250.html,Informatique,"€ 65,00",http://img.informatique.nl/110/542911.jpg,
"[{'url': 'http://img.informatique.nl/110/543558.jpg', 'path': 'full/2acf0bd51d590a06d014b83358a6b9b50245a1f5.jpg', 'checksum': 'a83b2b565b13521ef1c4a46df8573cde'}]","Intel Core i3-4370, 3,8GHz, 4MB, S1150",http://www.informatique.nl/543558/intel-core-i3-4370-3-8ghz-4mb-s1150.html,Informatique,"€ 153,00",http://img.informatique.nl/110/543558.jpg,
"[{'url': 'http://img.informatique.nl/110/539511.jpg', 'path': 'full/94d6b6016570879a60af7ba86ac4d7f464cea26a.jpg', 'checksum': '8f7a730e84066daa2ab1f2622aee9e22'}]","AMD Athlon 5350, 2.05Ghz, 2MB, AM1",http://www.informatique.nl/539511/amd-athlon-5350-2-05ghz-2mb-am1.html,Informatique,"€ 53,00",http://img.informatique.nl/110/539511.jpg,"AM1 , 2.05Ghz , 2MB"
"[{'url': 'http://img.informatique.nl/110/534815.jpg', 'path': 'full/b808599d7ec1b5f7637c034af7804a6986c7a9d7.jpg', 'checksum': '6586078d6b040c6a3a7340525119d418'}]",AMD A8-6600K Black Edition,http://www.informatique.nl/534815/amd-a8-6600k-black-edition.html,Informatique,"€ 85,00",http://img.informatique.nl/110/534815.jpg,"A-Series ,FM2 ,AMD Turbo CORE,Black Edition,100 Watt"
"[{'url': 'http://img.informatique.nl/110/529928.jpg', 'path': 'full/841ea8b16bb25e2e6d030cb7ee6e00ca442ad9dd.jpg', 'checksum': '90ab5e5893fa45aef4c33cfbc22f18f3'}]","AMD FX-8320, 3.50GHz, 8MB, AM3+",http://www.informatique.nl/529928/amd-fx-8320-3-50ghz-8mb-am3.html,Informatique,"€ 132,00",http://img.informatique.nl/110/529928.jpg,"FX-Serie ,AM3+ ,AMD Turbo CORE,125 Watt,Inclusief koeler"
"[{'url': 'http://img.informatique.nl/110/500158.jpg', 'path': 'full/81c7c4c1667c00096d9f70ff3e450b5c71d5cecd.jpg', 'checksum': '9e3dea38c8a0c6ffb677174eb38db276'}]","AMD A10-7850K, 3.7Ghz, 4MB, FM2+",http://www.informatique.nl/500158/amd-a10-7850k-3-7ghz-4mb-fm2.html,Informatique,"€ 151,00",http://img.informatique.nl/110/500158.jpg,
"[{'url': 'http://img.informatique.nl/110/529926.jpg', 'path': 'full/40e116761022b89fce22c35c998bd202088c4221.jpg', 'checksum': '90ab5e5893fa45aef4c33cfbc22f18f3'}]","AMD FX-4300, 3.80GHz, 4MB, AM3+",http://www.informatique.nl/529926/amd-fx-4300-3-80ghz-4mb-am3.html,Informatique,"€ 79,00",http://img.informatique.nl/110/529926.jpg,"FX-Serie ,AM3+ ,AMD Turbo CORE,95 Watt,Inclusief koeler"
"[{'url': 'http://img.informatique.nl/110/116315.jpg', 'path': 'full/8876d43895a16ab509c459bd4643fe4e0b52a671.jpg', 'checksum': '6586078d6b040c6a3a7340525119d418'}]","AMD A6-5400K, 3.8GHz, 1MB, FM2, HD7540D",http://www.informatique.nl/116315/amd-a6-5400k-3-8ghz-1mb-fm2-hd7540d.html,Informatique,"€ 45,00",http://img.informatique.nl/110/116315.jpg,"A-Series ,FM2 ,AMD Turbo CORE,65 Watt,Inclusief koeler"
"[{'url': 'http://img.informatique.nl/110/500144.jpg', 'path': 'full/3cec0dab43aa0c40aef80b52cd361ea7cda68693.jpg', 'checksum': '875b2c337157ced2b6d4dc44cf18dff1'}]","AMD FX-9370, 4.4GHz, 8MB, AM3+",http://www.informatique.nl/500144/amd-fx-9370-4-4ghz-8mb-am3.html,Informatique,"€ 199,00",http://img.informatique.nl/110/500144.jpg,
"[{'url': 'http://img.informatique.nl/110/500143.jpg', 'path': 'full/c15d8342c29708d8e6598de1a4ba1c35c07bf457.jpg', 'checksum': '875b2c337157ced2b6d4dc44cf18dff1'}]","AMD FX-9590, 4.7GHz, 8MB, AM3+",http://www.informatique.nl/500143/amd-fx-9590-4-7ghz-8mb-am3.html,Informatique,"€ 209,00",http://img.informatique.nl/110/500143.jpg,
