name,url,webshop,price,image_urls,desc
"ASRock B85M-ITX, socket 1150 moederbord Gb-LAN, Sound, Mini-ITX, Retail",/ASRock/B85M-ITX-socket-1150-moederbord/html/product/1081143?tk=7&lk=9435,alternate.nl,"€ 73,",placeholder,"
          Mini ITX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock C226 WS, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/C226-WS-socket-1150-moederbord/html/product/1118614?tk=7&lk=9435,alternate.nl,"€ 179,",placeholder,"
          ATX 
        ,
          onboard, 3x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock E3C224-4L, socket 1150 moederbord RAID, Gb-LAN, AST2300, ATX",/ASRock/E3C224-4L-socket-1150-moederbord/html/product/1118620?tk=7&lk=9435,alternate.nl,"€ 199,-",placeholder,"
          ATX 
        ,
          onboard, 2x PCIe x16 
        ,
          1150 
        "
"ASRock E3C224-V+, socket 1150 moederbord RAID, Gb-LAN, VGA, ATX",/ASRock/E3C224-V+-socket-1150-moederbord/html/product/1118618?tk=7&lk=9435,alternate.nl,"€ 149,",placeholder,"
          ATX 
        ,
          onboard 
        ,
          1150 
        "
"ASRock E3C224D4I-14S, socket 1150 moederbord RAID, Gb-LAN, Mini-ITX",/ASRock/E3C224D4I-14S-socket-1150-moederbord/html/product/1118631?tk=7&lk=9435,alternate.nl,"€ 289,-",placeholder,"
          Mini ITX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock E3C226D2I, socket 1150 moederbord RAID, Gb-LAN, VGA, Mini-ITX",/ASRock/E3C226D2I-socket-1150-moederbord/html/product/1118627?tk=7&lk=9435,alternate.nl,"€ 214,",placeholder,"
          Mini ITX 
        ,
          onboard 
        ,
          1150 
        "
"ASRock Fatal1ty B85 Killer, socket 1150 moederbord Gb-LAN, Sound, ATX",/ASRock/Fatal1ty-B85-Killer-socket-1150-moederbord/html/product/1118733?tk=7&lk=9435,alternate.nl,"€ 87,",placeholder,"
          ATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock Fatal1ty H87 Performance, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX, Retail",/ASRock/Fatal1ty-H87-Performance-socket-1150-moederbord/html/product/1081111?tk=7&lk=9435,alternate.nl,"€ 98,",placeholder,"
          ATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock Fatal1ty H97 Killer, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Fatal1ty-H97-Killer-socket-1150-moederbord/html/product/1139182?tk=7&lk=9435,alternate.nl,"€ 117,",placeholder,"
          ATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock Fatal1ty H97 Performance, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Fatal1ty-H97-Performance-socket-1150-moederbord/html/product/1139183?tk=7&lk=9435,alternate.nl,"€ 99,",placeholder,"
          ATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock Fatal1ty Z87 Killer, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Fatal1ty-Z87-Killer-socket-1150-moederbord/html/product/1101963?tk=7&lk=9435,alternate.nl,"€ 124,",placeholder,"
          ATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Fatal1ty Z87 Professional, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX, Retail",/ASRock/Fatal1ty-Z87-Professional-socket-1150-moederbord/html/product/1081102?tk=7&lk=9435,alternate.nl,"€ 189,",placeholder,"
          ATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Fatal1ty Z97 Killer, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Fatal1ty-Z97-Killer-socket-1150-moederbord/html/product/1139177?tk=7&lk=9435,alternate.nl,"€ 129,",placeholder,"
          ATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock Fatal1ty Z97 Professional, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Fatal1ty-Z97-Professional-socket-1150-moederbord/html/product/1141499?tk=7&lk=9435,alternate.nl,"€ 177,",placeholder,"
          ATX 
        ,
          onboard, 4x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Fatal1ty Z97X Killer, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Fatal1ty-Z97X-Killer-socket-1150-moederbord/html/product/1139175?tk=7&lk=9435,alternate.nl,"€ 142,",placeholder,"
          ATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock H81 Pro BTC, socket 1150 moederbord Gb-LAN, Sound, ATX",/ASRock/H81-Pro-BTC-socket-1150-moederbord/html/product/1116967?tk=7&lk=9435,alternate.nl,"€ 44,",placeholder,"
          ATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock H81M, socket 1150 moederbord Gb-LAN, Sound, µATX",/ASRock/H81M-socket-1150-moederbord/html/product/1096960?tk=7&lk=9435,alternate.nl,"€ 54,",placeholder,"
          µATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock H81M-DGS, socket 1150 moederbord Gb-LAN, Sound, µATX",/ASRock/H81M-DGS-socket-1150-moederbord/html/product/1096962?tk=7&lk=9435,alternate.nl,"€ 39,",placeholder,"
          µATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock H81M-GL, socket 1150 moederbord Gb-LAN, Sound, µATX",/ASRock/H81M-GL-socket-1150-moederbord/html/product/1096965?tk=7&lk=9435,alternate.nl,"€ 46,",placeholder,"
          µATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock H81M-HDS, socket 1150 moederbord Gb-LAN, Sound, µATX",/ASRock/H81M-HDS-socket-1150-moederbord/html/product/1097608?tk=7&lk=9435,alternate.nl,"€ 45,",placeholder,"
          µATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock H81M-ITX, socket 1150 moederbord Gb-LAN, Sound, Mini ITX",/ASRock/H81M-ITX-socket-1150-moederbord/html/product/1096963?tk=7&lk=9435,alternate.nl,"€ 63,",placeholder,"
          Mini ITX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock H81M-VG4, socket 1150 moederbord Gb-LAN, Sound, µATX",/ASRock/H81M-VG4-socket-1150-moederbord/html/product/1097614?tk=7&lk=9435,alternate.nl,"€ 38,",placeholder,"
          µATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock H87 Pro4, socket 1150 moederbord RAID, Gb-LAN,  Sound, ATX, Retail",/ASRock/H87-Pro4-socket-1150-moederbord/html/product/1081112?tk=7&lk=9435,alternate.nl,"€ 76,",placeholder,"
          ATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock H87M Pro4, socket 1150 moederbord RAID, Gb-LAN, Sound, µATX, Retail",/ASRock/H87M-Pro4-socket-1150-moederbord/html/product/1081135?tk=7&lk=9435,alternate.nl,"€ 73,",placeholder,"
          µATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock H87M, socket 1150 moederbord RAID, Gb-LAN, Sound, µATX, Retail",/ASRock/H87M-socket-1150-moederbord/html/product/1081136?tk=7&lk=9435,alternate.nl,"€ 71,",placeholder,"
          µATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock H97 Pro4, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/H97-Pro4-socket-1150-moederbord/html/product/1139184?tk=7&lk=9435,alternate.nl,"€ 86,",placeholder,"
          ATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock H97M Pro4, socket 1150 moederbord RAID, Gb-LAN, Sound, µATX",/ASRock/H97M-Pro4-socket-1150-moederbord/html/product/1139194?tk=7&lk=9435,alternate.nl,"€ 81,",placeholder,"
          µATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock H97M, socket 1150 moederbord RAID, Gb-LAN, Sound, µATX",/ASRock/H97M-socket-1150-moederbord/html/product/1141504?tk=7&lk=9435,alternate.nl,"€ 78,",placeholder,"
          µATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock H97M-ITX/ac, socket 1150 moederbord RAID, Gb-LAN, Sound, Mini-ITX",/ASRock/H97M-ITX-ac-socket-1150-moederbord/html/product/1141505?tk=7&lk=9435,alternate.nl,"€ 96,",placeholder,"
          Mini ITX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock Q87M vPro, socket 1150 moederbord RAID, Gb-LAN, Sound, µATX",/ASRock/Q87M-vPro-socket-1150-moederbord/html/product/1081138?tk=7&lk=9435,alternate.nl,"€ 112,",placeholder,"
          µATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock Z87 Extreme3, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX, Retail",/ASRock/Z87-Extreme3-socket-1150-moederbord/html/product/1081107?tk=7&lk=9435,alternate.nl,"€ 99,",placeholder,"
          ATX 
        ,
          onboard, 2x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z87 Extreme4, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX, Retail",/ASRock/Z87-Extreme4-socket-1150-moederbord/html/product/1081106?tk=7&lk=9435,alternate.nl,"€ 137,",placeholder,"
          ATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
