name,url,webshop,price,image_urls,desc
"Club 3D Radeon HD 5450 PCI Edition, grafische kaart VGA, DVI-I, HDMI, Low-Profile, Retail",/Club-3D/Radeon-HD-5450-PCI-Edition-grafische-kaart/html/product/855016?tk=7&lk=9361,alternate.nl,"€ 48,",placeholder,"
          Radeon HD 5450 
        ,
          512 MB (DDR2, 64 Bit) 
        ,
          1 Slots 
        "
"Matrox Millennium G450 MMS Quad, grafische kaart 2x LFH-60, Retail",/Matrox/Millennium-G450-MMS-Quad-grafische-kaart/html/product/39438?tk=7&lk=9361,alternate.nl,"€ 589,-",placeholder,"
          MGA G450 
        ,
          128 MB (DDR, 0 Bit) 
        ,
          1 Slots 
        "
"Matrox Millennium P690 Plus, grafische kaart LFH60, Low Profile, Retail",/Matrox/Millennium-P690-Plus-grafische-kaart/html/product/40413?tk=7&lk=9361,alternate.nl,"€ 274,-",placeholder,"
          Millenium P690 Plus 
        ,
          256 MB (DDR2, 64 Bit) 
        ,
          1 Slots 
        "
"Matrox Millennium P690, grafische kaart Retail",/Matrox/Millennium-P690-grafische-kaart/html/product/39441?tk=7&lk=9361,alternate.nl,"€ 172,",placeholder,"
          Millenium P690 
        ,
          128 MB (DDR2, 0 Bit) 
        ,
          1 Slots 
        "
