name,url,webshop,price,image_urls,desc
"ADATA 16 GB DDR3-2133 Kit, geheugen Rood, AX4U2133W8G13-DRZ, XPG Z1",/ADATA/16-GB-DDR3-2133-Kit-geheugen/html/product/1153304?tk=7&lk=13472,alternate.nl,"€ 289,-",placeholder,"
          16  GB 
        ,
          CL13 
        ,
          2 stuk(s) 
        "
"ADATA 16 GB DDR4-2133 Kit, geheugen ",/ADATA/16-GB-DDR4-2133-Kit-geheugen/html/product/1152365?tk=7&lk=13472,alternate.nl,"€ 259,-",placeholder,"
          16  GB 
        ,
          CL15 
        ,
          4 stuk(s) 
        "
"ADATA 16 GB DDR4-2133 Kit, geheugen Rood, AX4U2133W8G15-DRZ, XPG Z1",/ADATA/16-GB-DDR4-2133-Kit-geheugen/html/product/1153307?tk=7&lk=13472,alternate.nl,"€ 269,-",placeholder,"
          16  GB 
        ,
          CL15 
        ,
          2 stuk(s) 
        "
"ADATA 16 GB DDR4-2133 Quad Kit, geheugen Rood, AX4U2133W4G13-QRZ, XPG Z1",/ADATA/16-GB-DDR4-2133-Quad-Kit-geheugen/html/product/1155093?tk=7&lk=13472,alternate.nl,"€ 289,-",placeholder,"
          16  GB 
        ,
          CL13 
        ,
          4 stuk(s) 
        "
"ADATA 16 GB DDR4-2133 Quad-Kit, geheugen Rood, AX4U2133W4G15-QRZ, XPG Z1",/ADATA/16-GB-DDR4-2133-Quad-Kit-geheugen/html/product/1155092?tk=7&lk=13472,alternate.nl,"€ 279,-",placeholder,"
          16  GB 
        ,
          CL15 
        ,
          4 stuk(s) 
        "
"ADATA 16 GB DDR4-2400 Kit, geheugen ",/ADATA/16-GB-DDR4-2400-Kit-geheugen/html/product/1153317?tk=7&lk=13472,alternate.nl,"€ 299,-",placeholder,"
          16  GB 
        ,
          CL16 
        ,
          2 stuk(s) 
        "
"ADATA 16 GB DDR4-2400 Quad-Kit, geheugen ",/ADATA/16-GB-DDR4-2400-Quad-Kit-geheugen/html/product/1155095?tk=7&lk=13472,alternate.nl,"€ 309,-",placeholder,"
          16  GB 
        ,
          CL16 
        ,
          4 stuk(s) 
        "
"ADATA 16 GB DDR4-2800 Kit, geheugen ",/ADATA/16-GB-DDR4-2800-Kit-geheugen/html/product/1153321?tk=7&lk=13472,alternate.nl,"€ 379,-",placeholder,"
          16  GB 
        ,
          CL17 
        ,
          2 stuk(s) 
        "
"ADATA 16 GB DDR4-2800 Quad-Kit, geheugen ",/ADATA/16-GB-DDR4-2800-Quad-Kit-geheugen/html/product/1155096?tk=7&lk=13472,alternate.nl,"€ 459,-",placeholder,"
          16  GB 
        ,
          CL17 
        ,
          4 stuk(s) 
        "
"ADATA 32 GB DDR4-2133 Quad-Kit, geheugen ",/ADATA/32-GB-DDR4-2133-Quad-Kit-geheugen/html/product/1155099?tk=7&lk=13472,alternate.nl,"€ 569,-",placeholder,"
          32  GB 
        ,
          CL17 
        ,
          4 stuk(s) 
        "
