name,url,webshop,price,image_urls,desc
"ADATA 1 GB DDR2-800, geheugen AD2U800B1G6-R, Desktop Premier",/ADATA/1-GB-DDR2-800-geheugen/html/product/735198?tk=7&lk=9312,alternate.nl,"€ 21,",placeholder,"
          1  GB 
        ,
          CL6 
        ,
          1 stuk(s) 
        "
"ADATA 2 GB DDR2-800 Kit, geheugen AD2U800B1G6-2, Desktop Premier",/ADATA/2-GB-DDR2-800-Kit-geheugen/html/product/1131186?tk=7&lk=9312,alternate.nl,"€ 38,",placeholder,"
          2  GB 
        ,
          CL6 
        ,
          2 stuk(s) 
        "
"ADATA 2 GB DDR2-800, geheugen AD2S800B2G6-R, Notebook Premier",/ADATA/2-GB-DDR2-800-geheugen/html/product/735228?tk=7&lk=9312,alternate.nl,"€ 31,",placeholder,"
          2  GB 
        ,
          CL6 6-6-18 
        ,
          1 stuk(s) 
        "
"ADATA 2 GB DDR2-800, geheugen AD2U800B2G6-R, Desktop Premier",/ADATA/2-GB-DDR2-800-geheugen/html/product/735206?tk=7&lk=9312,alternate.nl,"€ 34,",placeholder,"
          2  GB 
        ,
          CL6 
        ,
          1 stuk(s) 
        "
"ADATA 4 GB DDR2-800 Kit, geheugen AD2U800B2G6-2, Desktop Premier",/ADATA/4-GB-DDR2-800-Kit-geheugen/html/product/1131188?tk=7&lk=9312,alternate.nl,"€ 61,",placeholder,"
          4  GB 
        ,
          CL6 6-6-15 
        ,
          2 stuk(s) 
        "
"Corsair 1 GB DDR2-533, geheugen ValueSelect, Lite Retail",/Corsair/1-GB-DDR2-533-geheugen/html/product/33845?tk=7&lk=9312,alternate.nl,"€ 22,",placeholder,"
          1  GB 
        ,
          CL5 
        ,
          1 stuk(s) 
        "
"Corsair 1 GB DDR2-533, geheugen VS1GB533D2, Lite Retail",/Corsair/1-GB-DDR2-533-geheugen/html/product/33497?tk=7&lk=9312,alternate.nl,"€ 21,",placeholder,"
          1  GB 
        ,
          CL4 4-4-12 
        ,
          1 stuk(s) 
        "
"Corsair 1 GB DDR2-667, geheugen VS1GSDS667D2, Retail",/Corsair/1-GB-DDR2-667-geheugen/html/product/33846?tk=7&lk=9312,alternate.nl,"€ 22,",placeholder,"
          1  GB 
        ,
          CL5 
        ,
          1 stuk(s) 
        "
"Corsair 1 GB DDR2-800, geheugen VS1GSDS800D2, ValueSelect, Lite Retail",/Corsair/1-GB-DDR2-800-geheugen/html/product/731598?tk=7&lk=9312,alternate.nl,"€ 21,",placeholder,"
          1  GB 
        ,
          CL5 
        ,
          1 stuk(s) 
        "
"Corsair 1 GB MB DDR2-667, geheugen VS1GB667D2, Lite Retail",/Corsair/1-GB-MB-DDR2-667-geheugen/html/product/33500?tk=7&lk=9312,alternate.nl,"€ 21,",placeholder,"
          1  GB 
        ,
          CL5 5-5-12 
        ,
          1 stuk(s) 
        "
"Corsair 2 GB DDR2-533 Kit, geheugen VS2GBKIT533D2, Lite Retail",/Corsair/2-GB-DDR2-533-Kit-geheugen/html/product/34042?tk=7&lk=9312,alternate.nl,"€ 41,",placeholder,"
          2  GB 
        ,
          CL4 4-4-12 
        ,
          2 stuk(s) 
        "
"Corsair 2 GB DDR2-667 Kit, geheugen VS2GBKIT667D2, Value Select, Lite Retail",/Corsair/2-GB-DDR2-667-Kit-geheugen/html/product/34049?tk=7&lk=9312,alternate.nl,"€ 41,",placeholder,"
          2  GB 
        ,
          CL5 5-5-15 
        ,
          2 stuk(s) 
        "
