name,url,webshop,price,image_urls,desc
"Alpenföhn ""Seilbahn"", Hardeschijf Koeler Zwart/Wit, Retail",/Alpenföhn/Seilbahn-Hardeschijf-Koeler/html/product/4454?tk=7&lk=9359,alternate.nl,"€ 7,",placeholder,"
           
        ,
           
        ,
           
        "
"Deepcool Icedisk1, Hardeschijf Koeler Retail",/Deepcool/Icedisk1-Hardeschijf-Koeler/html/product/540210?tk=7&lk=9359,alternate.nl,"€ 5,",placeholder,"
           
        ,
           
        ,
           
        "
"Scythe Bay 2.5 Rev.B, Hardeschijf Koeler Zwart, Retail",/Scythe/Bay-2-5-Rev-B-Hardeschijf-Koeler/html/product/134347?tk=7&lk=9359,alternate.nl,"€ 4,",placeholder,"
           
        ,
           
        ,
           
        "
"Scythe Bay Rafter 3,5, Hardeschijf Koeler Zwart, Lite Retail",/Scythe/Bay-Rafter-3-5-Hardeschijf-Koeler/html/product/135500?tk=7&lk=9359,alternate.nl,"€ 5,",placeholder,"
           
        ,
           
        ,
           
        "
"Scythe Himuro SCH-1000, Hardeschijf Koeler Zwart",/Scythe/Himuro-SCH-1000-Hardeschijf-Koeler/html/product/4449?tk=7&lk=9359,alternate.nl,"€ 19,",placeholder,"
           
        ,
           
        ,
           
        "
"Scythe Ita Kaze HDD koeler SCIT-1000, Hardeschijf Koeler Zwart, Retail",/Scythe/Ita-Kaze-HDD-koeler-SCIT-1000-Hardeschijf-Koeler/html/product/4448?tk=7&lk=9359,alternate.nl,"€ 10,",placeholder,"
           
        ,
           
        ,
           
        "
"SilverStone FP53S, Hardeschijf Koeler Zilver, Zilver, Retail",/SilverStone/FP53S-Hardeschijf-Koeler/html/product/4431?tk=7&lk=9359,alternate.nl,"€ 9,",placeholder,"
           
        ,
           
        ,
           
        "
