images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://img.informatique.nl/110/350192.jpg', 'path': 'full/02c1427a86148554e2f22af7f353909706757771.jpg', 'checksum': 'f5bc494ea55e398a6935016dc0183cc6'}]","DeLOCK Power Supply Tester, 20/24p",http://www.informatique.nl/350192/delock-power-supply-tester-20-24p.html,Informatique,"€ 27,00",http://img.informatique.nl/110/350192.jpg,
"[{'url': 'http://img.informatique.nl/110/526149.jpg', 'path': 'full/581f1d0fad9d41384660c55ace436ad0d5605038.jpg', 'checksum': '49df3c8159b5cce0bf9d36fea45b4b66'}]",Antec HCG-620M,http://www.informatique.nl/526149/antec-hcg-620m.html,Informatique,"€ 99,00",http://img.informatique.nl/110/526149.jpg,"ATX ,620 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/527573.jpg', 'path': 'full/e4a4d3d48cd57886f17bbc9ac52b04e526fa8a22.jpg', 'checksum': '9e30950e077718cbb2ad18e9e0fe26bd'}]",Thermaltake Smartpower Cable Management,http://www.informatique.nl/527573/thermaltake-smartpower-cable-management.html,Informatique,"€ 122,00",http://img.informatique.nl/110/527573.jpg,"ATX ,850 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/536803.jpg', 'path': 'full/495fb48a8c6de237ab6a05cf9edefc41d0d4c587.jpg', 'checksum': '5e52fd960eebd1a13a5a22d8c0712437'}]",CoolerMaster G500 500W,http://www.informatique.nl/536803/coolermaster-g500-500w.html,Informatique,"€ 52,00",http://img.informatique.nl/110/536803.jpg,
"[{'url': 'http://img.informatique.nl/110/536804.jpg', 'path': 'full/1a8311c4f8ec6804f3abd1b33ebb04f9c3e2793f.jpg', 'checksum': '5e52fd960eebd1a13a5a22d8c0712437'}]",CoolerMaster G600 600W,http://www.informatique.nl/536804/coolermaster-g600-600w.html,Informatique,"€ 55,00",http://img.informatique.nl/110/536804.jpg,
"[{'url': 'http://img.informatique.nl/110/536805.jpg', 'path': 'full/456ece506ac5b7cbd66a6ab5ffe18b13b705366e.jpg', 'checksum': '532af480f7bc873a053de4137d49859b'}]",CoolerMaster G700 700W,http://www.informatique.nl/536805/coolermaster-g700-700w.html,Informatique,"€ 70,00",http://img.informatique.nl/110/536805.jpg,
"[{'url': 'http://img.informatique.nl/110/543550.jpg', 'path': 'full/df808777f0441fb28895b72bfe69285159f4dc51.jpg', 'checksum': '4429c3cf389ec255a28305aa7e32c745'}]",Corsair Builder Series VS550,http://www.informatique.nl/543550/corsair-builder-series-vs550.html,Informatique,"€ 47,99",http://img.informatique.nl/110/543550.jpg,
"[{'url': 'http://img.informatique.nl/110/543718.jpg', 'path': 'full/bd5f2ef6c086f1f72587b7e39c18ee088691f897.jpg', 'checksum': '31a231a9767e62f2b591ea0a9e1101d3'}]",Be Quiet! Straight Power 10 CM 600W,http://www.informatique.nl/543718/be-quiet-straight-power-10-cm-600w.html,Informatique,"€ 107,00",http://img.informatique.nl/110/543718.jpg,
"[{'url': 'http://img.informatique.nl/110/543720.jpg', 'path': 'full/8ed584feb48188f220d6aa0b2c0f2290ce1e74bb.jpg', 'checksum': '5ffa79c92df60e57df44e69e74d549d5'}]",Be Quiet! Straight Power 10 CM 800W,http://www.informatique.nl/543720/be-quiet-straight-power-10-cm-800w.html,Informatique,"€ 137,00",http://img.informatique.nl/110/543720.jpg,
"[{'url': 'http://img.informatique.nl/110/925126.jpg', 'path': 'full/1f0271f16b9f5ca3633ef7a5f1ffc8ca47edb6c4.jpg', 'checksum': '8e0b8b2dafe7efabca347ec6099499e9'}]","Be Quiet! Straight Power E9, 400Watt",http://www.informatique.nl/925126/be-quiet-straight-power-e9-400watt.html,Informatique,"€ 69,00",http://img.informatique.nl/110/925126.jpg,"ATX ,400 Watt,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/925131.jpg', 'path': 'full/9b282f1e1b57f69a9bdfdb60571038480c5bd286.jpg', 'checksum': 'a68f60f99d42af2d5c1e5366032d21e2'}]","Be Quiet! Straight Power E9 CM, 480Watt",http://www.informatique.nl/925131/be-quiet-straight-power-e9-cm-480watt.html,Informatique,"€ 96,00",http://img.informatique.nl/110/925131.jpg,"ATX ,480 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/925133.jpg', 'path': 'full/d14626e7f6b825286fcda940e13e886f834456bf.jpg', 'checksum': 'f037abe432b6c065a699950daa8b7c6f'}]","Be Quiet! Straight Power E9 CM, 680Watt",http://www.informatique.nl/925133/be-quiet-straight-power-e9-cm-680watt.html,Informatique,"€ 129,00",http://img.informatique.nl/110/925133.jpg,"ATX ,680 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/925138.jpg', 'path': 'full/7f6656b8f73ddcef3b01661d19bb57c83eb91bc7.jpg', 'checksum': '7ef2667e336a324633080d12df5e74e5'}]",Be Quiet! Dark Power Pro P10 750W,http://www.informatique.nl/925138/be-quiet-dark-power-pro-p10-750w.html,Informatique,"€ 179,00",http://img.informatique.nl/110/925138.jpg,"ATX ,750 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/925139.jpg', 'path': 'full/b60995337994ff0b8f15cb21c62c24efd7cdc074.jpg', 'checksum': '7ef2667e336a324633080d12df5e74e5'}]",Be Quiet! Dark Power Pro P10 850W,http://www.informatique.nl/925139/be-quiet-dark-power-pro-p10-850w.html,Informatique,"€ 199,00",http://img.informatique.nl/110/925139.jpg,"ATX ,850 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/925158.jpg', 'path': 'full/2f945314c0fb39d714690df180476129d29655b7.jpg', 'checksum': '14fd70621d5ca8ef0a260bbfcc518c30'}]",Be Quiet! Pure Power L8 400W,http://www.informatique.nl/925158/be-quiet-pure-power-l8-400w.html,Informatique,"€ 49,00",http://img.informatique.nl/110/925158.jpg,"ATX ,400 Watt,80+ Efficiency,120mm Fan"
"[{'url': 'http://img.informatique.nl/110/110949.jpg', 'path': 'full/56bdfde3bd3f860fb415694304120fd2db0b0f60.jpg', 'checksum': '2b7812976c822959850ef2bba6c7e294'}]",Seasonic X-850,http://www.informatique.nl/110949/seasonic-x-850.html,Informatique,"€ 185,00",http://img.informatique.nl/110/110949.jpg,"ATX ,850 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/110968.jpg', 'path': 'full/77bbe2f0f5926b93e828e9cb62fd45ec4558431b.jpg', 'checksum': '85950ba804d159044affda472dacc75c'}]",Seasonic P-1000,http://www.informatique.nl/110968/seasonic-p-1000.html,Informatique,"€ 229,00",http://img.informatique.nl/110/110968.jpg,"ATX ,1000 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/110970.jpg', 'path': 'full/eb77f092fe8db5c0b003a4a41923aa039bea3fee.jpg', 'checksum': '425c56d67920f43af1d942ef38465fc8'}]","Seasonic X-1250, 1250Watt, ATX",http://www.informatique.nl/110970/seasonic-x-1250-1250watt-atx.html,Informatique,"€ 225,00",http://img.informatique.nl/110/110970.jpg,"ATX ,1250 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/110975.jpg', 'path': 'full/68ee4e03f54c91d6d09ac1464acc1e8c4d49d10c.jpg', 'checksum': '425c56d67920f43af1d942ef38465fc8'}]","Seasonic X-1050, 1050W, ATX",http://www.informatique.nl/110975/seasonic-x-1050-1050w-atx.html,Informatique,"€ 194,95",http://img.informatique.nl/110/110975.jpg,"ATX ,1050 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/111915.jpg', 'path': 'full/ac790f4a40e114b38aa6c8f6aa662c92eb2e7292.jpg', 'checksum': '9284763259aef280e4c12b4ada2e6b46'}]",Seasonic G-Serie 450W,http://www.informatique.nl/111915/seasonic-g-serie-450w.html,Informatique,"€ 74,95",http://img.informatique.nl/110/111915.jpg,"ATX ,450 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/111927.jpg', 'path': 'full/d5cead0e2fafe30b011dfc746aca2e658422e426.jpg', 'checksum': 'c3bef6ac85810f569c41b7cdacc5d2a3'}]",Seasonic P Series 520W Fanless,http://www.informatique.nl/111927/seasonic-p-series-520w-fanless.html,Informatique,"€ 145,00",http://img.informatique.nl/110/111927.jpg,"ATX ,520 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/111928.jpg', 'path': 'full/f4907359cff31b40f34c3ecfa4dec9da772b0171.jpg', 'checksum': 'c709acf95dc8b13d592599804c66d02b'}]",Seasonic P Series 660W,http://www.informatique.nl/111928/seasonic-p-series-660w.html,Informatique,"€ 144,95",http://img.informatique.nl/110/111928.jpg,"ATX ,660 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/111929.jpg', 'path': 'full/eb13f69add9083872bad437c3aec67c9d621edaf.jpg', 'checksum': 'c709acf95dc8b13d592599804c66d02b'}]",Seasonic P Series 760W,http://www.informatique.nl/111929/seasonic-p-series-760w.html,Informatique,"€ 157,95",http://img.informatique.nl/110/111929.jpg,"ATX ,760 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/111949.jpg', 'path': 'full/0f427eaf477f0ddce2e6a5797c60970220aeed78.jpg', 'checksum': 'bfbfa8b7c9c3666fe6409c50827696ae'}]",Seasonic S12G 750W,http://www.informatique.nl/111949/seasonic-s12g-750w.html,Informatique,"€ 105,00",http://img.informatique.nl/110/111949.jpg,
"[{'url': 'http://img.informatique.nl/110/119170.jpg', 'path': 'full/3ae7a5c9f15184d60608423d5ba376042b26e0c4.jpg', 'checksum': 'd10e08159507428f9a3d2e642a618b12'}]",Seasonic G Series 750W,http://www.informatique.nl/119170/seasonic-g-series-750w.html,Informatique,"€ 114,00",http://img.informatique.nl/110/119170.jpg,
"[{'url': 'http://img.informatique.nl/110/123536.jpg', 'path': 'full/1ad36dc0a9e7275d9379ce62a58f5e62f17776f9.jpg', 'checksum': '791cc61884849b4cbf49e116a0fcfe7b'}]",MiniBox PicoPSU 120W,http://www.informatique.nl/123536/minibox-picopsu-120w.html,Informatique,"€ 41,00",http://img.informatique.nl/110/123536.jpg,
"[{'url': 'http://img.informatique.nl/110/124724.jpg', 'path': 'full/a817740691fbb864bb5e45e4507b917e773458dc.jpg', 'checksum': 'b858407b2a74102f365a081532ef68ca'}]",MiniBox PicoPSU 80W,http://www.informatique.nl/124724/minibox-picopsu-80w.html,Informatique,"€ 34,00",http://img.informatique.nl/110/124724.jpg,
"[{'url': 'http://img.informatique.nl/110/124928.jpg', 'path': 'full/daad631f5c78b75905e2ad3fb5553a246cb0acb1.jpg', 'checksum': '233b9a0c4f4277a9d0d2fe42c444cdf5'}]",MiniBox PicoPSU-80 + 60W Adapter,http://www.informatique.nl/124928/minibox-picopsu-80-60w-adapter.html,Informatique,"€ 52,00",http://img.informatique.nl/110/124928.jpg,
"[{'url': 'http://img.informatique.nl/110/131803.jpg', 'path': 'full/89fd21a10d20977993a4340523265c3f25466a58.jpg', 'checksum': 'd1769ec8d92031df74425e722729e821'}]",Enermax Triathlor Eco 350W,http://www.informatique.nl/131803/enermax-triathlor-eco-350w.html,Informatique,"€ 57,00",http://img.informatique.nl/110/131803.jpg,
"[{'url': 'http://img.informatique.nl/110/131804.jpg', 'path': 'full/2f471e106935e973c527ddf56e1f63a6511b7d97.jpg', 'checksum': 'd1769ec8d92031df74425e722729e821'}]",Enermax Triathlor Eco 450W,http://www.informatique.nl/131804/enermax-triathlor-eco-450w.html,Informatique,"€ 66,00",http://img.informatique.nl/110/131804.jpg,
"[{'url': 'http://img.informatique.nl/110/131805.jpg', 'path': 'full/8eec480c4d9f3236c490fea74f91d74f3108c56d.jpg', 'checksum': 'd1769ec8d92031df74425e722729e821'}]",Enermax Triathlor Eco 550W,http://www.informatique.nl/131805/enermax-triathlor-eco-550w.html,Informatique,"€ 73,00",http://img.informatique.nl/110/131805.jpg,
"[{'url': 'http://img.informatique.nl/110/131806.jpg', 'path': 'full/adc214115a984f9d268b09bf5ae7abe84b8a047e.jpg', 'checksum': 'd1769ec8d92031df74425e722729e821'}]",Enermax Triathlor Eco 650W,http://www.informatique.nl/131806/enermax-triathlor-eco-650w.html,Informatique,"€ 83,00",http://img.informatique.nl/110/131806.jpg,
"[{'url': 'http://img.informatique.nl/110/131807.jpg', 'path': 'full/6e2a36df9503d603efdf8a45e4b47d811c1683d1.jpg', 'checksum': 'af8b3726f886cec8e7992469fe27e6e5'}]",Enermax NAXN 80+ 450W ATX,http://www.informatique.nl/131807/enermax-naxn-80-450w-atx.html,Informatique,"€ 54,00",http://img.informatique.nl/110/131807.jpg,
"[{'url': 'http://img.informatique.nl/110/277778.jpg', 'path': 'full/80c21c06b7cc7c725e39249f6d14df22deb2e620.jpg', 'checksum': 'e56f99917ba51da79ff3784571bce8ce'}]",PicoPSU-150-XT + 80W Adapter Power Kit,http://www.informatique.nl/277778/picopsu-150-xt-80w-adapter-power-kit.html,Informatique,"€ 77,00",http://img.informatique.nl/110/277778.jpg,
"[{'url': 'http://img.informatique.nl/110/454502.jpg', 'path': 'full/73dbf31032b3695bafa4cd0599c5ec02b0220b44.jpg', 'checksum': 'da84edf66516f33c75b38ed10644eee2'}]",Thermaltake Toughpower Grand 850W,http://www.informatique.nl/454502/thermaltake-toughpower-grand-850w.html,Informatique,"€ 179,00",http://img.informatique.nl/110/454502.jpg,"ATX ,850 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/454503.jpg', 'path': 'full/37e988920bd7beb5c472e94893f3bbc02043df3e.jpg', 'checksum': 'da84edf66516f33c75b38ed10644eee2'}]",Thermaltake Toughpower Grand 1050W,http://www.informatique.nl/454503/thermaltake-toughpower-grand-1050w.html,Informatique,"€ 209,00",http://img.informatique.nl/110/454503.jpg,"ATX ,1050 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/454504.jpg', 'path': 'full/56706db1795caaf93d1431923e98192f3a7ee9d0.jpg', 'checksum': 'da84edf66516f33c75b38ed10644eee2'}]",Thermaltake Toughpower Grand 1200W,http://www.informatique.nl/454504/thermaltake-toughpower-grand-1200w.html,Informatique,"€ 259,00",http://img.informatique.nl/110/454504.jpg,"ATX ,1200 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/454524.jpg', 'path': 'full/c0dcd885403bce1e228b8d2996639d96f24b5ba7.jpg', 'checksum': '64228545b13ac098430f28b51dccdee2'}]",Thermaltake Smart 730W,http://www.informatique.nl/454524/thermaltake-smart-730w.html,Informatique,"€ 95,00",http://img.informatique.nl/110/454524.jpg,
"[{'url': 'http://img.informatique.nl/110/500159.jpg', 'path': 'full/5da83716485dcec5cd7481517cc004e02a51943a.jpg', 'checksum': 'f86b3d50b3800cdfaf9e5e92d9206f91'}]",Super Flower Leadex Gold 650W,http://www.informatique.nl/500159/super-flower-leadex-gold-650w.html,Informatique,"€ 114,00",http://img.informatique.nl/110/500159.jpg,
"[{'url': 'http://img.informatique.nl/110/500188.jpg', 'path': 'full/835e8fb8a42bd23dc0b29b065746a955c05c29cd.jpg', 'checksum': '2dd002b93baf492c153937d91487b5b8'}]",Lepa G1600-MA-EU 80Plus,http://www.informatique.nl/500188/lepa-g1600-ma-eu-80plus.html,Informatique,"€ 259,00",http://img.informatique.nl/110/500188.jpg,
"[{'url': 'http://img.informatique.nl/110/500372.jpg', 'path': 'full/4f50ee185bbb4a423bd47eab7cd29bf0c1e064c5.jpg', 'checksum': '7cd2c8f78782c068e05c64c79c850299'}]",NZXT HALE90v2 1000W,http://www.informatique.nl/500372/nzxt-hale90v2-1000w.html,Informatique,"€ 218,00",http://img.informatique.nl/110/500372.jpg,"ATX ,1000 Watt,Modulair,80+ Efficiency,135mm"
"[{'url': 'http://img.informatique.nl/110/500376.jpg', 'path': 'full/273ccc046f79ec36bd07490dd3f9256275533566.jpg', 'checksum': '793d27e7790ad6eb40810235d43ff45a'}]",Silverstone SST-ST50F-ESG 500W,http://www.informatique.nl/500376/silverstone-sst-st50f-esg-500w.html,Informatique,"€ 68,00",http://img.informatique.nl/110/500376.jpg,"ATX ,500 Watt,80+ Efficiency,120mm fan"
"[{'url': 'http://img.informatique.nl/110/500377.jpg', 'path': 'full/7eff9cbe91e8907272a36d18d8bb46c77be6d3e4.jpg', 'checksum': '793d27e7790ad6eb40810235d43ff45a'}]",Silverstone SST-ST60F-ESG 600W,http://www.informatique.nl/500377/silverstone-sst-st60f-esg-600w.html,Informatique,"€ 99,00",http://img.informatique.nl/110/500377.jpg,"ATX ,600 Watt,80+ Efficiency,120mm fan"
"[{'url': 'http://img.informatique.nl/110/500378.jpg', 'path': 'full/5518950127ca2801eb3a683d7f1a666ae0b02f74.jpg', 'checksum': '793d27e7790ad6eb40810235d43ff45a'}]",Silverstone SST-ST70F-ESG 700W,http://www.informatique.nl/500378/silverstone-sst-st70f-esg-700w.html,Informatique,"€ 105,00",http://img.informatique.nl/110/500378.jpg,"ATX ,700 Watt,80+ Efficiency,120mm fan"
"[{'url': 'http://img.informatique.nl/110/500379.jpg', 'path': 'full/64bff363873d189a098ab71e5740c78f9e2ae0b6.jpg', 'checksum': '8f89bd5dc5c9875f3c705a4ee8965423'}]",Silverstone SST-ST85F-GS 850W M,http://www.informatique.nl/500379/silverstone-sst-st85f-gs-850w-m.html,Informatique,"€ 158,00",http://img.informatique.nl/110/500379.jpg,"ATX ,850 Watt,Modulair,80+ Efficiency,120mm fan"
"[{'url': 'http://img.informatique.nl/110/500387.jpg', 'path': 'full/8a9a6ac1a395c09f40bb402b1d542bfa82b847bd.jpg', 'checksum': 'e584efe607a5639affa048f7b14cb444'}]",Seasonic P-1200,http://www.informatique.nl/500387/seasonic-p-1200.html,Informatique,"€ 259,00",http://img.informatique.nl/110/500387.jpg,"ATX ,1200 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/500427.jpg', 'path': 'full/660172d50a9db8693b2fda3681e89d6fcbf02f63.jpg', 'checksum': '42486d6cee80d4a2ffce78c476c12e85'}]",Seasonic G Series 550W PCGH Edition,http://www.informatique.nl/500427/seasonic-g-series-550w-pcgh-edition.html,Informatique,"€ 94,95",http://img.informatique.nl/110/500427.jpg,"ATX ,550 Watt,Modulair,80+ Efficiency,120mm"
"[{'url': 'http://img.informatique.nl/110/501850.jpg', 'path': 'full/dd643416670a98267f5675ef7565b93fce2ba4b8.jpg', 'checksum': 'bc0022d13e2b71b02d2c2bde6843930c'}]",XFX Black Edition 1050W,http://www.informatique.nl/501850/xfx-black-edition-1050w.html,Informatique,"€ 196,00",http://img.informatique.nl/110/501850.jpg,"ATX ,1050 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/501851.jpg', 'path': 'full/2b49dc51bbbff5d2df5d2e364d55d7c258d15bd9.jpg', 'checksum': 'eadcbf8af51c1628c83946fd302c8b70'}]",XFX Black Edition 1250W,http://www.informatique.nl/501851/xfx-black-edition-1250w.html,Informatique,"€ 240,00",http://img.informatique.nl/110/501851.jpg,"ATX ,1250 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/517310.jpg', 'path': 'full/9ae2d5192a2053a9cdfa771f96161c7a5236a4ae.jpg', 'checksum': '1fa560c5d9bc81ffdc37f8d721c74cae'}]",MiniBox PicoPSU 80WI - 80W output,http://www.informatique.nl/517310/minibox-picopsu-80wi-80w-output.html,Informatique,"€ 63,00",http://img.informatique.nl/110/517310.jpg,"ATX ,80 Watt,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/525150.jpg', 'path': 'full/39bfa695a856a39e32d22bd6a9108ad28217614d.jpg', 'checksum': '835e3996879ceb738a917402761ad912'}]",Antec VP Power VP 350P-EC,http://www.informatique.nl/525150/antec-vp-power-vp-350p-ec.html,Informatique,"€ 37,00",http://img.informatique.nl/110/525150.jpg,"ATX ,350 Watt"
"[{'url': 'http://img.informatique.nl/110/526148.jpg', 'path': 'full/3d1ca84f7aeeecfcd300e6f97d14af447e1ab9dc.jpg', 'checksum': 'c7e57e5319b123a68b1b02690c7d0143'}]",Antec HCG-520M,http://www.informatique.nl/526148/antec-hcg-520m.html,Informatique,"€ 83,00",http://img.informatique.nl/110/526148.jpg,"ATX ,520 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/526160.jpg', 'path': 'full/3ceb1c753df39e881023ebbdb71ad0a9ed78d6c1.jpg', 'checksum': 'cc4f2620174b07416d5ef43519fd947e'}]",Thermaltake Smartpower Cable Management,http://www.informatique.nl/526160/thermaltake-smartpower-cable-management.html,Informatique,"€ 76,00",http://img.informatique.nl/110/526160.jpg,"ATX ,550 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/526234.jpg', 'path': 'full/8ce4e826553243132f2e94b801582b0e5f761670.jpg', 'checksum': '1f454343049c3e4169a53f32420604b9'}]","XFX Black Edition Pro, 1250Watt, ATX",http://www.informatique.nl/526234/xfx-black-edition-pro-1250watt-atx.html,Informatique,"€ 249,00",http://img.informatique.nl/110/526234.jpg,"ATX ,1250 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/527570.jpg', 'path': 'full/693ba282c833a9f3d39032fadc6dfed66a999850.jpg', 'checksum': '6f84a427949ed8a9330a8906fbfd393f'}]",Thermaltake Smartpower SP-450MPCBEU,http://www.informatique.nl/527570/thermaltake-smartpower-sp-450mpcbeu.html,Informatique,"€ 68,00",http://img.informatique.nl/110/527570.jpg,"ATX ,450 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/527571.jpg', 'path': 'full/fe5ae791e82fc02e5ea77a4ff00a97eea1bd825c.jpg', 'checksum': 'a307b0d81fa47882935d33424184f36e'}]",Thermaltake Smartpower SP-650MPCBEU,http://www.informatique.nl/527571/thermaltake-smartpower-sp-650mpcbeu.html,Informatique,"€ 93,00",http://img.informatique.nl/110/527571.jpg,"ATX ,650 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/527572.jpg', 'path': 'full/3323dfc50cd7002a5fee510648090e43f7d2a9fd.jpg', 'checksum': 'd3eb2e9702f7d2ab5947a6c927a7e49c'}]",Thermaltake Smartpower Cable Management,http://www.informatique.nl/527572/thermaltake-smartpower-cable-management.html,Informatique,"€ 102,00",http://img.informatique.nl/110/527572.jpg,"ATX ,750 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/528912.jpg', 'path': 'full/edb3b28ae1c524289f6ba96c68dacb796e0464bb.jpg', 'checksum': 'd4c629eb2e0ce97c39f9ff283f90eea3'}]",Corsair AX1200i,http://www.informatique.nl/528912/corsair-ax1200i.html,Informatique,"€ 295,00",http://img.informatique.nl/110/528912.jpg,"ATX ,1200 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/529717.jpg', 'path': 'full/7b1bd830bb5b66695d924133fe75a22a33fa2476.jpg', 'checksum': 'e7ff1e5530020e1a1d1dccba120ef26f'}]",Corsair CP-9020048-EU,http://www.informatique.nl/529717/corsair-cp-9020048-eu.html,Informatique,"€ 66,00",http://img.informatique.nl/110/529717.jpg,"ATX ,600 Watt,80+ Efficiency,120mm Fan"
"[{'url': 'http://img.informatique.nl/110/530665.jpg', 'path': 'full/85b2272913e5abc4ef7cccff8b6230bdd9fce0d9.jpg', 'checksum': 'f81e5a36a4ab55e0516d46825106531d'}]",Corsair Professional Platinum AX760,http://www.informatique.nl/530665/corsair-professional-platinum-ax760.html,Informatique,"€ 149,00",http://img.informatique.nl/110/530665.jpg,"ATX ,760 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/531573.jpg', 'path': 'full/66850c33bfb657df1e74592080749b46cc0138ed.jpg', 'checksum': '97c6f7d6ca222d82d2848488a84d9ada'}]",Antec High Current Pro Platinum HCP-1000,http://www.informatique.nl/531573/antec-high-current-pro-platinum-hcp-1000.html,Informatique,"€ 214,00",http://img.informatique.nl/110/531573.jpg,"ATX ,1000 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/536080.jpg', 'path': 'full/962e6d3ceea169203a89b4608e328fbc2da03a92.jpg', 'checksum': '366edcf4b26712ee3f4dcd5de7cc8063'}]",Corsair Enthusiast Series RM550,http://www.informatique.nl/536080/corsair-enthusiast-series-rm550.html,Informatique,"€ 95,00",http://img.informatique.nl/110/536080.jpg,
"[{'url': 'http://img.informatique.nl/110/536083.jpg', 'path': 'full/5fc01c379494fd58b147be0031c64a17c2130681.jpg', 'checksum': 'a75657d9df665dd7683695aa3857b7c6'}]",Corsair Enthusiast Series RM850,http://www.informatique.nl/536083/corsair-enthusiast-series-rm850.html,Informatique,"€ 133,00",http://img.informatique.nl/110/536083.jpg,
"[{'url': 'http://img.informatique.nl/110/537210.jpg', 'path': 'full/da038dfb3602003d5a6ed8371ef29b832e4dfd21.jpg', 'checksum': 'a6b2af6ec2311c6bf4cde6a5b1ee550f'}]",Chenbro C2W-5620V 620W Redundant PSU,http://www.informatique.nl/537210/chenbro-c2w-5620v-620w-redundant-psu.html,Informatique,"€ 489,00",http://img.informatique.nl/110/537210.jpg,
"[{'url': 'http://img.informatique.nl/110/537869.jpg', 'path': 'full/b786284fe1c02a43bc1f1d9799a5c144138af802.jpg', 'checksum': '0d1c1112186f4c06f561dcfd035ee6dd'}]",Super Flower Leadex Gold 1000W,http://www.informatique.nl/537869/super-flower-leadex-gold-1000w.html,Informatique,"€ 180,00",http://img.informatique.nl/110/537869.jpg,
"[{'url': 'http://img.informatique.nl/110/537870.jpg', 'path': 'full/76d658ec64b25817c5b2df898b902afbdbab2edc.jpg', 'checksum': '3ff63a1f03fb324d3e7756aa548ac6ef'}]",Super Flower Leadex Platinum 1000W Black,http://www.informatique.nl/537870/super-flower-leadex-platinum-1000w-black.html,Informatique,"€ 204,00",http://img.informatique.nl/110/537870.jpg,
"[{'url': 'http://img.informatique.nl/110/537871.jpg', 'path': 'full/f6aac06d61ecc40bcbbde50730cb029051228e89.jpg', 'checksum': '02fe24fcf912dd9b6e8765971cba486a'}]",Super Flower Leadex Platinum 1000W White,http://www.informatique.nl/537871/super-flower-leadex-platinum-1000w-white.html,Informatique,"€ 204,00",http://img.informatique.nl/110/537871.jpg,
"[{'url': 'http://img.informatique.nl/110/538628.jpg', 'path': 'full/e6fb158ebfb467f43383704916455a45a9ade37e.jpg', 'checksum': 'a51b22d87d2039e7ada2f0b9f5643d1a'}]",Be Quiet! System Power 7 600W,http://www.informatique.nl/538628/be-quiet-system-power-7-600w.html,Informatique,"€ 75,00",http://img.informatique.nl/110/538628.jpg,"ATX ,600 Watt,80+ Efficiency,120mm Fan"
"[{'url': 'http://img.informatique.nl/110/538629.jpg', 'path': 'full/a5612aa8c85336d791498d19e643c02ce22f5ef8.jpg', 'checksum': 'a51b22d87d2039e7ada2f0b9f5643d1a'}]",Be Quiet! System Power 7 700W,http://www.informatique.nl/538629/be-quiet-system-power-7-700w.html,Informatique,"€ 89,00",http://img.informatique.nl/110/538629.jpg,"ATX ,700 Watt,80+ Efficiency,120mm Fan"
"[{'url': 'http://img.informatique.nl/110/538635.jpg', 'path': 'full/b4edbdfed080e3280657ab1a3b50b606d541858a.jpg', 'checksum': '2a5c4ed5e5a2f5f4474d61e62a52bd04'}]",Be Quiet! TFX Power 2 300W Goud,http://www.informatique.nl/538635/be-quiet-tfx-power-2-300w-goud.html,Informatique,"€ 57,00",http://img.informatique.nl/110/538635.jpg,"TFX ,300 Watt,80+ Efficiency,80mm Fan"
