name,url,webshop,price,image_urls,desc
"ASUS GTXTITANZ-12GD5, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/ASUS/GTXTITANZ-12GD5-grafische-kaart/html/product/1138783?tk=7&lk=9374,alternate.nl,"€ 2.849,-",placeholder,"
          GeForce GTX TITAN Z 
        ,
          12 GB (GDDR5, 768 Bit) 
        ,
          3 Slots 
        "
"ASUS ROG POSEIDON-GTX770-P-2GD5, grafische kaart 2x DVI, HDMI, DisplayPort, SLl",/ASUS/ROG-POSEIDON-GTX770-P-2GD5-grafische-kaart/html/product/1134646?tk=7&lk=9374,alternate.nl,"€ 404,-",placeholder,"
          GeForce GTX 770 
        ,
          2 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"ASUS STRIKER GTX760-P-4GD5, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/ASUS/STRIKER-GTX760-P-4GD5-grafische-kaart/html/product/1138462?tk=7&lk=9374,alternate.nl,"€ 284,-",placeholder,"
          GeForce GTX 760 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"ASUS STRIX-GTX750TI-OC-2GD5, grafische kaart DVI, HDMI, DisplayPort, Retail",/ASUS/STRIX-GTX750TI-OC-2GD5-grafische-kaart/html/product/1157720?tk=7&lk=9374,alternate.nl,"€ 172,",placeholder,"
          GeForce GTX 750 Ti 
        ,
          2 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"ASUS STRIX-GTX970-DC2OC-4GD5, grafische kaart 2x DVI, HDMI, DisplayPort, SLI, Retail",/ASUS/STRIX-GTX970-DC2OC-4GD5-grafische-kaart/html/product/1158154?tk=7&lk=9374,alternate.nl,"€ 369,-",placeholder,"
          GeForce GTX 970 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"ASUS STRIX-GTX980-DC2OC-4GD5, grafische kaart DVI-I, HMDI, 3x DisplayPort, SLI, Retail",/ASUS/STRIX-GTX980-DC2OC-4GD5-grafische-kaart/html/product/1162592?tk=7&lk=9374,alternate.nl,"€ 589,-",placeholder,"
          GeForce GTX 980 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 750 (01G-P4-2751-KR), grafische kaart DVI-I, HDMI, DisplayPort",/EVGA/GeForce-GTX-750-(01G-P4-2751-KR)-grafische-kaart/html/product/1123690?tk=7&lk=9374,alternate.nl,"€ 104,",placeholder,"
          GeForce GTX 750 
        ,
          1 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 750 FTW w/ ACX Cooler (02G-P4-2758-KR), grafische kaart DVI-I, HDMI, DIsplayPort",/EVGA/GeForce-GTX-750-FTW-w-ACX-Cooler-(02G-P4-2758-KR)-grafische-kaart/html/product/1131675?tk=7&lk=9374,alternate.nl,"€ 132,",placeholder,"
          GeForce GTX 750 
        ,
          2 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 750 SC (01G-P4-2753-KR), grafische kaart DVI-I, HDMI, DisplayPort",/EVGA/GeForce-GTX-750-SC-(01G-P4-2753-KR)-grafische-kaart/html/product/1123691?tk=7&lk=9374,alternate.nl,"€ 134,",placeholder,"
          GeForce GTX 750 
        ,
          1 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 750 Ti (02G-P4-3751-KR), grafische kaart DVI-I, HDMI, DisplayPort",/EVGA/GeForce-GTX-750-Ti-(02G-P4-3751-KR)-grafische-kaart/html/product/1123684?tk=7&lk=9374,alternate.nl,"€ 149,",placeholder,"
          GeForce GTX 750 Ti 
        ,
          2 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
