name,url,webshop,price,image_urls,desc
"Arctic Accelero Hybrid II 120, Actieve GPU koeler DCACO-V860001-GB",/Arctic/Accelero-Hybrid-II-120-Actieve-GPU-koeler/html/product/1120505?tk=7&lk=9345,alternate.nl,"€ 83,",placeholder,"
           
        ,
          0,3 sone 
        ,
          125,7 m³/h (74 cfm) 
        "
"Arctic Accelero L2 Plus, Actieve GPU koeler Retail",/Arctic/Accelero-L2-Plus-Actieve-GPU-koeler/html/product/965451?tk=7&lk=9345,alternate.nl,"€ 16,",placeholder,"
           
        ,
          0,4 sone 
        ,
           
        "
"Arctic Accelero Twin Turbo III, Actieve GPU koeler ",/Arctic/Accelero-Twin-Turbo-III-Actieve-GPU-koeler/html/product/1120510?tk=7&lk=9345,alternate.nl,"€ 49,",placeholder,"
           
        ,
          0,3 sone 
        ,
           
        "
"Arctic Accelero Xtreme IV 280(X), Actieve GPU koeler ",/Arctic/Accelero-Xtreme-IV-280(X)-Actieve-GPU-koeler/html/product/1120509?tk=7&lk=9345,alternate.nl,"€ 59,",placeholder,"
           
        ,
          0,4 sone 
        ,
           
        "
"Arctic Accelero Xtreme IV, Actieve GPU koeler ",/Arctic/Accelero-Xtreme-IV-Actieve-GPU-koeler/html/product/1120508?tk=7&lk=9345,alternate.nl,"€ 59,",placeholder,"
           
        ,
          0,4 sone 
        ,
           
        "
"Gelid Solutions ICY Vision A, Actieve GPU koeler ",/Gelid-Solutions/ICY-Vision-A-Actieve-GPU-koeler/html/product/1039593?tk=7&lk=9345,alternate.nl,"€ 39,",placeholder,"
           
        ,
          26 dB 
        ,
           
        "
"Gelid Solutions Rev. 2 ICY VISION, Actieve GPU koeler ",/Gelid-Solutions/Rev-2-ICY-VISION-Actieve-GPU-koeler/html/product/1154975?tk=7&lk=9345,alternate.nl,"€ 36,",placeholder,"
           
        ,
          26 dB 
        ,
           
        "
"Scythe Setsugen Rev. 2, Actieve GPU koeler 3-pin-aansluiting, Retail",/Scythe/Setsugen-Rev-2-Actieve-GPU-koeler/html/product/410090?tk=7&lk=9345,alternate.nl,"€ 29,",placeholder,"
           
        ,
          19,53 - 33,67 dB 
        ,
          33 - 77,3 m³/h (19,4 - 45,47 cfm) 
        "
