name,url,webshop,price,image_urls,desc
"Corsair Dominator AirFlow Pro Zwart, Retail",/Corsair/Dominator-AirFlow-Pro/html/product/1015258?tk=7&lk=9350,alternate.nl,"€ 54,",placeholder,"
           
        ,
           
        ,
           
        "
Corsair Vengeance Airflow ,/Corsair/Vengeance-Airflow/html/product/1113440?tk=7&lk=9350,alternate.nl,"€ 22,",placeholder,"
           
        ,
           
        ,
           
        "
Crucial Ballistix Active Cooling Fan Retail,/Crucial/Ballistix-Active-Cooling-Fan/html/product/1063315?tk=7&lk=9350,alternate.nl,"€ 19,",placeholder,"
           
        ,
           
        ,
           
        "
"G.Skill Turbulence II Zwart/Zilver, Retail",/G-Skill/Turbulence-II/html/product/649796?tk=7&lk=9350,alternate.nl,"€ 17,",placeholder,"
           
        ,
           
        ,
           
        "
G.Skill Turbulence III Rood,/G-Skill/Turbulence-III/html/product/1154849?tk=7&lk=9350,alternate.nl,"€ 24,",placeholder,"
           
        ,
           
        ,
           
        "
GeIL EVO Cyclone 2 Memory Cooling System Rood/Zilver,/GeIL/EVO-Cyclone-2-Memory-Cooling-System/html/product/1078934?tk=7&lk=9350,alternate.nl,"€ 19,",placeholder,"
           
        ,
           
        ,
           
        "
"Kingston HyperX Cooling Fan Black Zwart, Retail",/Kingston/HyperX-Cooling-Fan-Black/html/product/980336?tk=7&lk=9350,alternate.nl,"€ 25,",placeholder,"
           
        ,
           
        ,
           
        "
Kingston HyperX Cooling Fan Blauw,/Kingston/HyperX-Cooling-Fan/html/product/134497?tk=7&lk=9350,alternate.nl,"€ 25,",placeholder,"
           
        ,
           
        ,
           
        "
